Gene Symbol,Deletion,Diploid,Gain
TMBIM4,14.43,77.49,8.08
IRAK3,14.26,77.15,8.59
HELB,14.26,76.98,8.76
GRIP1,13.91,76.8,9.28
CAND1,13.74,76.46,9.79
DYRK2,14.43,76.46,9.11
IFNG,14.26,76.29,9.45
IL26,14.43,76.12,9.45
IL22,14.6,75.95,9.45
MDM1,14.95,75.77,9.28
RAP1B,13.06,75.77,11.17
SNORA70G,13.92,75.95,10.14
LOC100507250,12.37,75.6,12.03
NUP107,10.99,75.43,13.57
SLC35E3,10.48,75.6,13.92
MDM2,9.45,75.09,15.46
CPM,9.45,75.09,15.46
CPSF6,12.03,76.8,11.16
MIR1279,11.85,77.32,10.82
hsa-mir-1279,11.85,77.32,10.82
LYZ,12.03,77.84,10.14
YEATS4,12.03,77.84,10.14
FRS2,12.2,77.66,10.13
MIR3913-1,12.03,78.52,9.45
MIR3913-2,12.03,78.52,9.45
CCT2,11.85,78.35,9.79
LRRC10,11.85,78.35,9.79
BEST3,12.02,78.18,9.79
RAB3IP,12.2,78.01,9.79
CNOT2,11.85,78.35,9.79
KCNMB4,12.02,78.52,9.45
PTPRB,11.68,78.52,9.79
PTPRR,11.51,78.52,9.96
TSPAN8,11.51,79.55,8.93
LGR5,11.85,79.38,8.76
ZFC3H1,11.85,79.21,8.93
THAP2,11.68,79.9,8.42
TMEM19,11.68,79.73,8.59
RAB21,11.16,80.07,8.76
TBC1D15,10.99,79.9,9.1
MRS2P2,10.99,79.9,9.1
TPH2,11.34,79.9,8.76
LOC283392,10.99,80.58,8.42
TRHDE,11.52,80.07,8.42
LOC100507377,11.68,80.24,8.07
ATXN7L3B,11.69,80.24,8.07
KCNC2,12.03,79.73,8.25
CAPS2,12.2,79.55,8.25
GLIPR1L1,12.2,79.55,8.25
GLIPR1L2,12.38,79.38,8.25
GLIPR1,12.2,79.55,8.25
KRR1,12.2,79.55,8.25
PHLDA1,12.2,80.07,7.73
NAP1L1,12.2,79.9,7.9
BBS10,11.86,80.07,8.08
OSBPL8,12.2,79.73,8.08
ZDHHC17,12.02,80.41,7.56
CSRP2,11.85,80.58,7.56
E2F7,12.2,80.24,7.56
NAV3,12.37,79.9,7.74
SYT1,12.71,79.73,7.56
MIR1252,12.2,80.24,7.56
hsa-mir-1252,12.2,80.24,7.56
PAWR,12.54,79.9,7.56
PPP1R12A,12.54,79.73,7.73
OTOGL,12.72,80.07,7.22
PTPRQ,12.72,79.9,7.38
MYF6,12.38,80.41,7.21
MYF5,12.38,80.41,7.21
LIN7A,12.72,80.07,7.21
MIR617,12.55,80.24,7.21
hsa-mir-617,12.55,80.24,7.21
MIR618,12.72,80.07,7.21
hsa-mir-618,12.72,80.07,7.21
ACSS3,12.55,79.9,7.56
MIR4699,12.2,80.24,7.56
PPFIA2,12.2,80.24,7.56
C12orf26,12.38,79.9,7.73
CCDC59,12.2,80.07,7.73
TMTC2,12.55,79.55,7.91
SLC6A15,12.55,79.73,7.73
TSPAN19,12.38,80.07,7.56
LRRIQ1,12.72,79.73,7.56
ALX1,12.38,80.07,7.56
RASSF9,11.69,80.76,7.56
NTS,11.86,80.58,7.56
MGAT4C,11.86,80.24,7.91
MIR548AL,11.86,80.41,7.73
MKRN9P,11.17,81.79,7.04
C12orf50,11.34,81.62,7.04
C12orf29,11.17,81.62,7.21
CEP290,11.34,81.44,7.21
TMTC3,11.34,81.44,7.21
KITLG,11.86,81.27,6.87
LOC728084,11.34,81.44,7.22
DUSP6,11.86,81.1,7.04
POC1B,11.86,80.93,7.22
GALNT4,11.69,81.1,7.22
POC1B-GALNT4,11.69,81.1,7.22
ATP2B1,12.03,80.93,7.04
LOC338758,11.86,81.1,7.04
C12orf37,11.34,81.62,7.04
C12orf12,11.34,81.62,7.04
EPYC,11.34,81.62,7.04
KERA,11.52,81.62,6.87
LUM,11.34,81.79,6.87
DCN,11.34,81.79,6.87
LOC256021,11.51,81.44,7.04
BTG1,11.34,81.62,7.04
CLLU1OS,11.17,81.79,7.04
CLLU1,11.17,81.79,7.04
C12orf74,11.17,81.96,6.87
PLEKHG7,11.17,81.96,6.87
EEA1,11.34,81.79,6.87
LOC643339,11.16,81.79,7.04
NUDT4P1,10.99,81.96,7.04
NUDT4,10.99,81.96,7.04
UBE2N,10.99,81.96,7.04
MRPL42,10.99,81.79,7.21
LOC144481,10.99,81.62,7.39
SOCS2,10.99,81.62,7.39
CRADD,10.99,81.62,7.39
PLXNC1,11.34,81.62,7.04
CCDC41,11.16,81.79,7.04
LOC144486,11.34,81.62,7.04
TMCC3,11.34,81.62,7.04
KRT19P2,11.34,81.62,7.04
MIR492,11.34,81.62,7.04
hsa-mir-492,11.34,81.62,7.04
NDUFA12,11.34,81.62,7.04
NR2C1,11.34,81.62,7.04
FGD6,11.34,81.44,7.21
VEZT,11.17,81.62,7.21
MIR331,11.17,81.62,7.21
MIR3685,11.17,81.62,7.21
hsa-mir-331,11.17,81.62,7.21
METAP2,10.99,81.79,7.21
USP44,10.99,81.79,7.21
NTN4,11.16,81.62,7.22
SNRPF,11.16,81.62,7.22
CCDC38,11.16,81.62,7.21
AMDHD1,10.99,81.79,7.21
HAL,10.99,81.79,7.21
LTA4H,10.82,81.79,7.38
ELK3,11.34,81.44,7.21
CDK17,11.34,81.44,7.21
NEDD1,11.17,81.44,7.39
RMST,11.51,81.27,7.22
MIR1251,11.34,81.44,7.22
hsa-mir-1251,11.34,81.44,7.22
MIR135A2,11.51,81.27,7.22
hsa-mir-135a-2,11.51,81.27,7.22
MIR4303,11.51,81.27,7.22
hsa-mir-4303,11.51,81.27,7.22
SLC9A7P1,10.99,81.62,7.39
LOC643770,10.99,81.62,7.39
LOC100128191,10.99,81.62,7.39
TMPO,11.17,81.44,7.39
SLC25A3,11.17,81.44,7.39
SNORA53,11.17,81.44,7.39
IKBIP,11.17,81.44,7.39
APAF1,11.17,81.44,7.39
ANKS1B,11.17,81.27,7.56
FAM71C,10.82,81.62,7.56
UHRF1BP1L,10.82,81.79,7.39
GOLGA2P5,10.82,81.79,7.39
MIR1827,10.82,81.79,7.39
hsa-mir-1827,10.82,81.79,7.39
ACTR6,10.82,81.79,7.39
DEPDC4,10.48,81.96,7.56
SCYL2,10.65,81.79,7.56
SLC17A8,10.65,81.79,7.56
NR1H4,10.82,81.62,7.56
GAS2L3,10.82,81.62,7.56
ANO4,10.82,81.44,7.73
SLC5A8,10.31,81.96,7.73
UTP20,10.48,81.79,7.73
ARL1,10.48,81.79,7.73
SPIC,10.65,81.79,7.56
MYBPC1,10.48,81.79,7.73
CHPT1,10.48,81.79,7.73
SYCP3,10.48,81.96,7.56
GNPTAB,10.48,81.96,7.56
DRAM1,10.48,81.96,7.56
CCDC53,10.48,81.96,7.56
NUP37,10.48,81.96,7.56
PARPBP,10.48,81.96,7.56
PMCH,10.48,81.96,7.56
IGF1,10.31,82.13,7.56
LINC00485,10.31,82.3,7.39
PAH,10.31,82.3,7.39
ASCL1,10.31,82.3,7.39
C12orf42,10.83,81.79,7.39
STAB2,11.0,81.79,7.22
NT5DC3,10.66,82.13,7.22
GNN,10.83,81.79,7.39
HSP90B1,10.82,81.79,7.39
MIR3652,10.82,81.79,7.39
C12orf73,10.82,81.79,7.39
TDG,10.82,81.79,7.39
GLT8D2,10.82,81.79,7.39
HCFC2,10.82,81.79,7.39
NFYB,10.99,81.62,7.39
TXNRD1,10.82,81.79,7.39
EID3,10.65,81.96,7.39
CHST11,10.65,82.3,7.04
MIR3922,10.65,82.3,7.04
SLC41A2,10.65,82.13,7.21
C12orf45,10.65,82.13,7.21
ALDH1L2,10.65,81.79,7.56
KIAA1033,10.65,81.79,7.56
APPL2,10.65,82.13,7.21
C12orf75,10.31,82.47,7.21
NUAK1,10.31,82.65,7.04
CKAP4,10.31,82.65,7.04
TCP11L2,10.31,82.65,7.04
POLR3B,10.31,82.47,7.21
LOC100287944,10.48,82.3,7.21
RFX4,10.48,82.3,7.21
LOC100505978,10.48,82.47,7.04
RIC8B,10.48,82.47,7.04
C12orf23,10.48,82.65,6.87
MTERFD3,10.48,82.65,6.87
CRY1,10.48,82.65,6.87
BTBD11,10.31,82.82,6.87
PWP1,10.31,82.82,6.87
PRDM4,10.49,82.65,6.87
ASCL4,10.49,82.65,6.87
LOC728739,10.66,82.3,7.04
WSCD2,10.49,82.47,7.04
CMKLR1,10.66,82.47,6.87
FICD,10.48,82.65,6.87
SART3,10.48,82.65,6.87
ISCU,10.48,82.65,6.87
TMEM119,10.48,82.47,7.04
SELPLG,10.48,82.3,7.21
CORO1C,10.48,82.3,7.21
SSH1,10.65,82.3,7.04
hsa-mir-619,10.65,82.3,7.04
DAO,10.65,82.3,7.04
SVOP,10.65,82.3,7.04
LOC100131733,10.65,82.3,7.04
USP30,10.65,82.3,7.04
ALKBH2,10.65,82.3,7.04
UNG,10.65,82.3,7.04
ACACB,10.48,82.3,7.21
FOXN4,10.48,82.3,7.21
MYO1H,10.48,82.47,7.04
KCTD10,10.48,82.47,7.04
UBE3B,10.48,82.3,7.22
MMAB,10.48,82.3,7.22
MVK,10.48,82.3,7.22
C12orf34,10.48,81.96,7.56
MGC14436,10.48,81.96,7.56
TRPV4,10.48,81.96,7.56
MIR4497,10.31,82.13,7.56
GLTP,10.31,82.13,7.56
TCHP,10.31,82.13,7.56
GIT2,10.48,81.79,7.73
ANKRD13A,10.48,81.96,7.56
C12orf76,10.48,81.96,7.56
IFT81,10.48,82.13,7.38
ATP2A2,10.48,82.13,7.38
ANAPC7,10.48,82.47,7.04
ARPC3,10.65,82.47,6.87
GPN3,10.65,82.47,6.87
FAM216A,10.65,82.47,6.87
VPS29,10.65,82.47,6.87
RAD9B,10.65,82.47,6.87
PPTC7,10.65,82.47,6.87
TCTN1,10.48,82.47,7.04
HVCN1,10.48,82.47,7.04
PPP1CC,10.48,82.47,7.04
CCDC63,10.48,82.47,7.04
MYL2,10.48,82.47,7.04
LOC100131138,10.48,82.47,7.04
CUX2,10.82,82.13,7.04
FAM109A,10.48,82.65,6.87
SH2B3,10.48,82.47,7.04
ATXN2,10.48,82.13,7.39
BRAP,10.48,82.13,7.39
ACAD10,10.65,81.96,7.39
ALDH2,10.65,81.96,7.39
C12orf47,10.65,81.96,7.39
MAPKAPK5,10.65,81.79,7.56
ADAM1,10.65,82.13,7.21
TMEM116,10.48,82.3,7.21
ERP29,10.48,82.3,7.21
NAA25,10.48,82.13,7.38
TRAFD1,10.48,82.13,7.38
C12orf51,10.48,82.3,7.21
PTPN11,10.65,82.13,7.21
RPL6,10.48,82.3,7.21
hsa-mir-1302-1,10.31,82.65,7.04
RPH3A,10.31,82.47,7.21
OAS1,10.31,82.47,7.21
OAS3,10.31,82.47,7.21
OAS2,10.31,82.3,7.38
DTX1,10.14,82.3,7.56
RASAL1,10.14,82.47,7.39
CCDC42B,10.14,82.47,7.39
DDX54,10.14,82.47,7.39
C12orf52,10.14,82.47,7.39
IQCD,10.31,82.3,7.39
TPCN1,10.31,82.3,7.39
SLC24A6,10.31,82.3,7.39
PLBD2,10.14,82.47,7.39
SDS,10.14,82.47,7.39
SDSL,10.14,82.47,7.39
LHX5,10.14,82.47,7.39
RBM19,9.96,82.65,7.38
TBX5,10.65,82.13,7.21
LOC255480,10.65,82.13,7.21
TBX3,10.66,82.13,7.21
MED13L,9.97,82.47,7.56
MIR620,9.97,82.47,7.56
hsa-mir-620,9.97,82.47,7.56
MIR4472-2,9.97,82.47,7.56
LINC00173,9.97,82.47,7.56
MAP1LC3B2,9.79,82.47,7.74
C12orf49,9.97,82.47,7.56
RNFT2,9.97,82.47,7.56
HRK,10.14,82.47,7.39
FBXW8,10.14,82.47,7.39
TESC,10.14,82.47,7.39
FBXO21,10.14,82.47,7.39
NOS1,10.14,82.3,7.56
KSR2,10.14,81.79,8.08
RFC5,10.31,81.79,7.9
WSB2,10.31,81.79,7.9
VSIG10,10.31,81.79,7.9
PEBP1,10.31,82.13,7.56
TAOK3,10.31,81.96,7.73
SUDS3,10.48,81.79,7.73
SRRM4,10.14,81.96,7.9
HSPB8,10.14,81.79,8.07
LOC144742,10.14,81.79,8.07
CCDC60,10.14,81.79,8.07
TMEM233,10.14,81.79,8.07
PRKAB1,10.14,81.79,8.07
CIT,10.14,81.79,8.07
MIR1178,10.14,81.79,8.07
hsa-mir-1178,10.14,81.79,8.07
CCDC64,10.14,81.79,8.07
RAB35,10.14,81.96,7.9
GCN1L1,10.14,81.96,7.9
MIR4498,10.14,81.96,7.9
RPLP0,10.14,81.96,7.9
LOC100506649,10.14,81.96,7.9
PXN,10.14,81.79,8.07
SIRT4,10.14,81.79,8.07
PLA2G1B,10.14,81.79,8.07
MSI1,10.14,81.79,8.07
COX6A1,10.14,81.79,8.07
GATC,10.14,81.96,7.9
TRIAP1,10.14,81.96,7.9
SRSF9,10.14,81.96,7.9
DYNLL1,10.14,81.96,7.9
LOC100506668,9.97,81.96,8.07
COQ5,10.14,82.13,7.73
RNF10,10.14,82.13,7.73
POP5,10.31,81.96,7.73
CABP1,10.31,81.96,7.73
MLEC,10.31,81.96,7.73
UNC119B,10.31,82.13,7.56
ACADS,10.31,82.13,7.56
MIR4700,10.31,82.13,7.56
SPPL3,10.31,82.13,7.56
HNF1A-AS1,10.31,82.13,7.56
HNF1A,10.31,82.13,7.56
C12orf43,10.31,82.13,7.56
OASL,10.31,82.13,7.56
P2RX7,10.31,82.13,7.56
P2RX4,10.31,82.13,7.56
CAMKK2,10.31,82.13,7.56
ANAPC5,10.31,82.13,7.56
RNF34,10.48,81.96,7.56
KDM2B,10.31,81.96,7.73
ORAI1,10.48,81.96,7.56
MORN3,10.31,81.96,7.73
TMEM120B,10.31,81.96,7.73
RHOF,10.31,81.96,7.73
LOC338799,10.31,81.96,7.73
SETD1B,10.31,81.96,7.73
HPD,10.48,81.96,7.56
PSMD9,10.31,81.96,7.73
WDR66,10.31,81.79,7.9
BCL7A,10.31,81.79,7.9
MLXIP,10.31,81.79,7.9
LRRC43,10.31,81.79,7.9
IL31,10.31,81.79,7.9
B3GNT4,10.31,81.79,7.9
DIABLO,10.31,81.79,7.9
VPS33A,10.31,81.79,7.9
CLIP1,10.31,81.62,8.07
LOC100507066,10.14,81.79,8.07
ZCCHC8,10.31,81.62,8.07
RSRC2,10.31,81.79,7.9
KNTC1,10.14,81.79,8.07
HCAR2,9.97,81.79,8.25
HCAR3,9.97,81.79,8.25
HCAR1,9.97,81.79,8.25
DENR,9.97,81.62,8.42
CCDC62,9.97,81.62,8.42
HIP1R,10.14,81.62,8.24
VPS37B,10.31,81.62,8.07
ABCB9,10.31,81.1,8.59
OGFOD2,10.31,81.27,8.42
ARL6IP4,10.31,81.27,8.42
PITPNM2,10.31,81.1,8.59
MIR4304,10.31,81.1,8.59
hsa-mir-4304,10.31,81.1,8.59
LOC100507091,10.31,81.27,8.42
MPHOSPH9,9.97,81.44,8.59
C12orf65,10.14,81.44,8.42
CDK2AP1,9.97,81.44,8.59
SBNO1,9.97,81.44,8.59
SETD8,10.14,81.44,8.42
RILPL2,10.31,81.27,8.42
SNRNP35,10.14,81.27,8.59
RILPL1,10.14,81.27,8.59
MIR3908,10.14,81.44,8.42
TMED2,10.14,81.44,8.42
DDX55,10.14,81.44,8.42
EIF2B1,9.96,81.62,8.42
ATP6V0A2,10.31,81.44,8.25
GTF2H3,9.96,81.79,8.25
TCTN2,9.96,81.79,8.25
DNAH10,10.48,81.27,8.25
CCDC92,10.99,80.93,8.07
ZNF664-FAM101A,10.82,80.41,8.76
ZNF664,11.0,80.76,8.25
FAM101A,10.31,81.1,8.59
NCOR2,10.65,80.93,8.42
SCARB1,10.65,80.93,8.42
UBC,10.48,81.44,8.08
DHX37,10.48,81.44,8.08
BRI3BP,10.48,81.79,7.73
AACS,10.48,81.62,7.91
TMEM132B,10.82,81.44,7.74
LOC400084,10.82,81.96,7.21
LOC100128554,11.51,80.93,7.56
LOC100507206,11.51,80.93,7.56
LOC387895,11.51,80.93,7.56
LOC440117,11.34,81.44,7.21
FLJ37505,11.69,80.93,7.38
MIR3612,12.2,80.76,7.04
TMEM132C,12.55,80.24,7.21
SLC15A4,12.03,80.76,7.21
GLT1D1,12.03,80.58,7.38
TMEM132D,13.06,79.9,7.04
FLJ31485,13.06,79.9,7.04
FZD10,13.06,79.9,7.04
LOC100190940,13.06,79.9,7.04
PIWIL1,13.06,79.9,7.04
RIMBP2,13.06,79.9,7.04
STX2,12.89,80.07,7.04
RAN,12.71,80.24,7.04
GPR133,12.03,80.76,7.21
LOC116437,11.68,81.1,7.21
SFSWAP,12.03,80.93,7.04
MMP17,12.2,80.76,7.04
ULK1,12.37,80.58,7.04
PUS1,12.37,80.58,7.04
EP400,12.37,80.58,7.04
SNORA49,12.2,80.76,7.04
EP400NL,12.2,80.76,7.04
DDX51,12.2,80.76,7.04
NOC4L,12.2,80.76,7.04
GALNT9,12.2,80.76,7.04
LOC100130238,12.2,80.76,7.04
FBRSL1,12.54,80.41,7.04
ANKLE2,12.54,80.58,6.87
CHFR,12.54,80.58,6.87
GOLGA3,12.54,80.58,6.87
LOC100507055,12.54,80.58,6.87
LOC647589,12.54,80.58,6.87
P2RX2,12.54,80.58,6.87
PGAM5,12.54,80.58,6.87
POLE,12.54,80.58,6.87
PXMP2,12.54,80.58,6.87
ZNF10,12.54,80.58,6.87
ZNF140,12.54,80.58,6.87
ZNF268,12.54,80.58,6.87
ZNF26,12.54,80.58,6.87
ZNF605,12.54,80.58,6.87
ZNF84,12.54,80.58,6.87
ANKRD20A9P,31.78,64.95,3.26
LINC00442,31.78,65.12,3.09
PHF2P1,31.78,65.12,3.09
TUBA3C,31.62,65.12,3.26
ANKRD26P3,31.62,65.12,3.26
LINC00421,31.62,65.12,3.26
TPTE2,31.62,64.95,3.43
MPHOSPH8,31.79,64.6,3.61
PSPC1,31.79,64.6,3.61
ZMYM5,31.79,64.6,3.61
ZMYM2,31.1,65.12,3.78
GJA3,30.92,65.12,3.95
GJB2,31.1,65.12,3.78
CRYL1,31.44,64.95,3.61
GJB6,31.44,64.95,3.61
MIR4499,31.44,64.95,3.61
IFT88,31.61,64.78,3.61
IL17D,31.61,64.78,3.61
N6AMT2,31.61,64.78,3.61
XPO4,31.61,64.78,3.61
LATS2,31.78,64.95,3.26
SAP18,32.13,64.6,3.26
SKA3,32.13,64.6,3.26
MRP63,32.13,64.6,3.26
ZDHHC20,31.96,64.6,3.44
EFHA1,31.96,64.6,3.44
FGF9,32.3,64.26,3.44
BASP1P1,33.67,63.23,3.09
SGCG,33.67,62.89,3.44
SACS,33.67,62.89,3.44
LINC00327,34.02,62.54,3.44
C1QTNF9B-AS1,34.19,62.37,3.44
C1QTNF9B,34.19,62.37,3.44
MIPEP,34.19,62.37,3.44
TNFRSF19,34.19,62.37,3.44
MIR2276,33.67,62.89,3.44
SPATA13,33.67,62.71,3.61
hsa-mir-2276,33.67,62.89,3.44
C1QTNF9,33.67,62.71,3.61
PARP4,33.85,62.71,3.44
TPTE2P6,33.67,63.06,3.26
ATP12A,33.67,63.06,3.26
RNF17,33.85,62.89,3.26
CENPJ,33.85,62.89,3.26
TPTE2P1,33.67,63.06,3.26
PABPC3,34.02,63.06,2.92
FAM123A,34.02,63.06,2.92
MTMR6,33.85,63.23,2.92
NUPL1,33.85,62.89,3.26
ATP8A2,34.36,62.54,3.09
SHISA2,34.19,62.71,3.09
RNF6,34.19,62.54,3.26
CDK8,34.19,62.54,3.26
WASF3,34.19,62.71,3.09
GPR12,34.19,62.71,3.09
USP12,34.19,62.71,3.09
RPL21P28,34.02,62.89,3.09
RPL21,34.02,62.89,3.09
SNORA27,34.02,62.89,3.09
SNORD102,34.02,62.89,3.09
RASL11A,34.02,62.89,3.09
GTF3A,33.85,63.06,3.09
MTIF3,33.85,63.06,3.09
LNX2,33.67,63.23,3.09
POLR1D,33.67,63.4,2.92
GSX1,33.85,63.23,2.92
PDX1,34.02,63.23,2.75
ATP5EP2,34.02,63.23,2.75
CDX2,34.02,63.23,2.75
PRHOXNB,34.02,63.23,2.75
FLT3,34.37,63.06,2.58
PAN3-AS1,34.37,63.23,2.41
PAN3,34.54,63.06,2.41
FLT1,34.03,63.4,2.58
POMP,33.85,63.4,2.75
SLC46A3,33.68,63.4,2.92
MTUS2,34.71,62.89,2.41
SLC7A1,34.88,62.71,2.41
UBL3,34.54,63.06,2.41
LOC440131,34.37,63.23,2.41
KATNAL1,34.88,62.71,2.41
LINC00426,34.71,62.71,2.58
HMGB1,34.71,62.71,2.58
USPL1,34.88,62.54,2.58
ALOX5AP,34.7,62.71,2.58
TEX26-AS1,34.53,63.06,2.4
C13orf33,34.53,63.06,2.4
TEX26,34.53,63.06,2.4
HSPH1,34.7,62.89,2.4
B3GALTL,34.53,63.06,2.4
RXFP2,34.53,63.23,2.23
EEF1DP3,34.71,63.23,2.06
FRY,35.05,62.89,2.06
ZAR1L,34.88,63.06,2.06
BRCA2,34.88,63.06,2.06
N4BP2L1,34.88,63.06,2.06
N4BP2L2,35.05,62.89,2.06
CG030,34.88,63.06,2.06
PDS5B,34.88,63.06,2.06
KL,35.39,62.54,2.06
STARD13,35.91,62.2,1.89
RFC3,35.91,62.2,1.89
NBEA,36.77,61.17,2.06
MAB21L1,36.42,61.51,2.06
MIR548F5,37.46,60.48,2.06
DCLK1,37.63,60.14,2.23
CCDC169-SOHLH2,37.81,60.14,2.06
SOHLH2,37.63,60.31,2.06
CCDC169,37.63,60.31,2.06
SPG20,37.8,60.31,1.89
SPG20OS,37.8,60.31,1.89
CCNA1,37.8,60.31,1.89
SERTM1,37.63,60.31,2.06
RFXAP,37.97,60.14,1.89
SMAD9,37.97,60.14,1.89
ALG5,37.63,60.48,1.89
EXOSC8,37.63,60.31,2.06
FAM48A,37.63,60.31,2.06
CSNK1A1L,37.63,60.48,1.89
LINC00547,37.81,59.97,2.23
POSTN,37.81,59.97,2.23
TRPC4,38.14,59.97,1.89
UFM1,38.32,59.97,1.72
FREM2,38.66,59.62,1.72
STOML3,38.83,59.45,1.72
PROSER1,38.83,59.28,1.89
NHLRC3,38.83,59.28,1.89
LHFP,38.83,59.45,1.72
COG6,38.83,59.28,1.89
MIR4305,38.66,59.45,1.89
hsa-mir-4305,38.66,59.45,1.89
LINC00548,39.52,58.76,1.72
TTL|chr13,38.84,59.45,1.72
FOXO1,38.83,59.62,1.55
MIR320D1,38.66,59.79,1.55
MRPS31,38.83,59.62,1.55
hsa-mir-320d-1,38.66,59.79,1.55
SLC25A15,38.83,59.62,1.55
LOC100616668,39.0,59.45,1.54
MIR621,38.83,59.62,1.55
hsa-mir-621,38.83,59.62,1.55
SUGT1P3,39.0,59.45,1.54
ELF1,39.0,59.45,1.54
WBP4,39.0,59.45,1.54
hsa-mir-3168,39.0,59.45,1.54
KBTBD6,39.0,59.45,1.54
KBTBD7,39.0,59.45,1.54
MTRF1,39.0,59.45,1.54
NAA16,39.0,59.45,1.54
OR7E37P,39.0,59.45,1.54
C13orf15,39.0,59.45,1.54
KIAA0564,38.83,59.45,1.72
LOC100507240,38.66,59.79,1.55
DGKH,38.83,59.62,1.55
AKAP11,39.17,59.45,1.37
TNFSF11,39.17,59.45,1.37
FAM216B,39.35,59.28,1.37
EPSTI1,39.35,59.28,1.37
DNAJC15,39.35,59.28,1.37
ENOX1,39.35,58.93,1.72
CCDC122,39.18,59.45,1.37
LACC1,39.18,59.45,1.37
LINC00284,39.35,59.28,1.37
SERP2,39.18,59.28,1.55
TSC22D1,39.18,59.28,1.55
TSC22D1-AS1,39.18,59.28,1.55
LINC00330,39.35,59.28,1.37
NUFIP1,39.35,59.28,1.37
KIAA1704,39.35,59.28,1.37
GTF2F2,39.52,59.11,1.37
KCTD4,39.52,59.11,1.37
SNORA31,39.52,59.11,1.37
TPT1-AS1,39.69,58.93,1.37
TPT1,39.52,59.11,1.37
SLC25A30,39.69,58.93,1.37
COG3,39.69,58.93,1.37
FAM194B,39.87,58.76,1.37
SPERT,39.87,58.76,1.37
SIAH3,40.38,58.42,1.2
ZC3H13,40.89,57.9,1.2
CPB2,40.89,57.9,1.2
LOC100509894,40.89,57.9,1.2
LCP1,41.06,57.56,1.37
KIAA0226L,41.24,57.39,1.37
LRCH1,41.23,57.39,1.37
ESD,41.24,57.39,1.37
HTR2A,41.41,57.22,1.37
SUCLA2,41.75,57.04,1.2
NUDT15,41.92,56.87,1.2
MED4,41.92,56.87,1.2
ITM2B,41.92,57.04,1.03
RB1,42.27,56.53,1.2
LPAR6,42.09,56.7,1.2
RCBTB2,42.09,56.87,1.03
CYSLTR2,42.61,56.36,1.03
FNDC3A,42.62,56.36,1.03
MLNR,42.44,56.53,1.03
CDADC1,42.44,56.53,1.03
CAB39L,42.62,56.36,1.03
SETDB2,42.62,56.36,1.03
PHF11,42.62,56.36,1.03
RCBTB1,42.62,56.36,1.03
ARL11,42.44,56.53,1.03
EBPL,42.44,56.53,1.03
KPNA3,42.79,56.36,0.86
CTAGE10P,42.95,56.19,0.86
SPRYD7,43.3,55.67,1.03
DLEU1,42.78,56.19,1.03
DLEU2,42.78,56.19,1.03
DLEU7,42.78,56.19,1.03
GUCY1B2,42.78,56.19,1.03
KCNRG,42.78,56.19,1.03
MIR15A,42.78,56.19,1.03
MIR16-1,42.78,56.19,1.03
MIR3613,42.78,56.19,1.03
RNASEH2B,42.78,56.19,1.03
ST13P4,42.78,56.19,1.03
TRIM13,42.78,56.19,1.03
hsa-mir-15a,42.78,56.19,1.03
hsa-mir-16-1,42.78,56.19,1.03
FAM124A,42.95,56.19,0.86
SERPINE3,42.61,56.53,0.86
INTS6,42.61,56.53,0.86
MIR4703,42.61,56.53,0.86
WDFY2,42.96,56.19,0.86
DHRS12,42.96,56.19,0.86
LINC00282,43.13,56.01,0.86
CCDC70,43.13,56.01,0.86
ATP7B,43.12,55.84,1.03
ALG11,43.12,55.84,1.03
UTP14C,43.12,55.84,1.03
NEK5,43.3,55.67,1.03
NEK3,43.12,55.84,1.03
THSD1P1,43.12,55.84,1.03
THSD1,43.12,55.84,1.03
VPS36,43.12,55.84,1.03
CKAP2,43.12,55.84,1.03
TPTE2P3,43.12,55.84,1.03
HNRNPA1L2,43.12,55.84,1.03
SUGT1,43.12,55.84,1.03
LECT1,42.95,55.84,1.2
MIR759,42.61,56.19,1.2
hsa-mir-759,42.61,56.19,1.2
PCDH8,42.61,56.19,1.2
OLFM4,42.61,56.36,1.03
MIR1297,43.13,56.01,0.86
hsa-mir-1297,43.13,56.01,0.86
PRR20A,41.41,57.73,0.86
PRR20B,41.41,57.73,0.86
PRR20C,41.41,57.73,0.86
PRR20D,41.41,57.73,0.86
PRR20E,41.41,57.73,0.86
PCDH17,41.07,57.9,1.03
DIAPH3,41.41,57.56,1.03
TDRD3,40.89,57.9,1.2
MIR3169,41.07,57.9,1.03
hsa-mir-3169,41.07,57.9,1.03
PCDH20,41.06,57.9,1.03
OR7E156P,40.73,58.25,1.03
PCDH9,39.87,58.93,1.2
LINC00550,39.52,59.11,1.37
KLHL1,39.87,58.76,1.37
ATXN8OS,39.69,58.93,1.37
DACH1,39.52,59.28,1.2
MZT1,39.87,58.93,1.2
BORA,39.87,58.93,1.2
DIS3,39.87,58.93,1.2
PIBF1,39.87,58.93,1.2
KLF5,39.35,59.45,1.2
KLF12,39.52,59.11,1.37
LINC00347,38.83,59.62,1.54
CTAGE11P,38.49,59.79,1.72
TBC1D4,38.32,59.97,1.72
COMMD6,37.8,60.31,1.89
UCHL3,37.8,60.31,1.89
LMO7,37.97,60.31,1.72
KCTD12,37.28,60.82,1.89
BTF3P11,37.45,60.65,1.89
CLN5,37.28,60.82,1.89
FBXL3,37.28,60.82,1.89
MYCBP2,37.45,60.65,1.89
SCEL,37.45,60.65,1.89
